listing_id,review_id,date,reviewer_id
58059,736716,2011-11-21,1418524
58059,765830,2011-12-05,1445439
58059,784913,2011-12-14,1379522
58059,807877,2011-12-27,1402841
58059,829638,2012-01-03,1320087
58059,888007,2012-01-28,1312444
58059,920089,2012-02-13,1728316
58059,962403,2012-03-01,291034
58059,1006880,2012-03-17,1575038
58059,1036426,2012-03-24,144615
58059,1047963,2012-03-26,544791
58059,1078852,2012-04-03,1025691
58059,1103673,2012-04-09,1929002
58059,1166547,2012-04-23,1634025
58059,1182949,2012-04-25,2149131
58059,1188802,2012-04-27,197711
58059,1202624,2012-04-30,1933933
58059,1242488,2012-05-07,2218280
58059,1258479,2012-05-10,2132587
58059,1285011,2012-05-15,1614504
58059,1293758,2012-05-17,144615
58059,1390080,2012-05-31,2347692
58059,1402634,2012-06-02,1378673
58059,1416953,2012-06-04,747234
58059,1424398,2012-06-05,2526162
58059,1465239,2012-06-12,1969637
58059,1524050,2012-06-20,2440432
58059,1555530,2012-06-25,2247061
58059,1620510,2012-07-03,2278981
58059,1708549,2012-07-14,2313336
58059,1997570,2012-08-15,3179821
58059,2025465,2012-08-18,3148674
58059,2046439,2012-08-20,3196805
58059,2104259,2012-08-26,3263104
58059,2250847,2012-09-10,3252483
58059,2309068,2012-09-17,3258608
58059,2317068,2012-09-17,3379198
58059,2376161,2012-09-22,1606635
58059,2510053,2012-10-05,2246294
58059,2524429,2012-10-06,3553056
58059,2542197,2012-10-08,3557297
58059,2660761,2012-10-20,2289602
58059,2742562,2012-10-28,1573324
58059,2825652,2012-11-07,3659535
58059,3078816,2012-12-12,3451876
58059,3094069,2012-12-15,4366660
58059,3143098,2012-12-23,4260506
58059,3191459,2012-12-30,3052863
58059,3245038,2013-01-03,4153341
58059,3414879,2013-01-26,4300387
58059,3597972,2013-02-20,2339274
58059,3938239,2013-03-29,5029044
58059,4036287,2013-04-04,197711
58059,4101364,2013-04-09,5607084
58059,4172881,2013-04-15,5798223
58059,4268006,2013-04-23,4365618
58059,4465630,2013-05-06,6117966
58059,4574110,2013-05-13,5607882
58059,4654481,2013-05-18,6276461
58059,4759389,2013-05-24,5902951
58059,4973048,2013-06-04,1199035
58059,4977853,2013-06-04,6741830
58059,5200392,2013-06-17,6874537
58059,5351044,2013-06-25,6747594
58059,5494837,2013-07-02,6609044
58059,5677789,2013-07-11,4540249
58059,5717691,2013-07-13,1690425
58059,6229292,2013-08-04,7364055
58059,6323698,2013-08-08,6579661
58059,6524764,2013-08-15,8046093
58059,6585929,2013-08-18,6850688
58059,6731343,2013-08-23,7050936
58059,6895767,2013-08-29,7657200
58059,7512287,2013-09-23,7941163
58059,7607972,2013-09-26,8613894
58059,7858894,2013-10-06,8943665
58059,7998385,2013-10-12,8020629
58059,8086403,2013-10-15,8659924
58059,8150125,2013-10-18,8080053
58059,8252077,2013-10-22,8325215
58059,8289858,2013-10-23,9507803
58059,8306697,2013-10-24,8265665
58059,8495202,2013-11-02,8362214
58059,8510694,2013-11-03,3920348
58059,8573088,2013-11-05,9535215
58059,8725762,2013-11-13,7677547
58059,8992010,2013-12-01,7939491
58059,9442073,2013-12-29,9536293
58059,9699851,2014-01-06,1411862
58059,9873901,2014-01-16,947491
58059,9979243,2014-01-22,11158452
58059,10670345,2014-03-02,10376655
58059,11004459,2014-03-17,11070765
58059,11113283,2014-03-21,8883002
58059,11359934,2014-03-31,12672478
58059,11637403,2014-04-10,12143186
58059,11747379,2014-04-14,12698644
58059,12116199,2014-04-23,11440734
58059,12186259,2014-04-25,3025792
58059,12300813,2014-04-28,10931505
58059,12881632,2014-05-13,12416216
58059,12998347,2014-05-17,9478416
58059,13047733,2014-05-18,15010977
58059,13531529,2014-05-30,10152873
58059,13746596,2014-06-03,2058688
58059,13967244,2014-06-09,14228171
58059,14967163,2014-06-30,8883002
58059,15626168,2014-07-13,15203549
58059,15716773,2014-07-14,2161017
58059,15997081,2014-07-20,10941728
58059,16983895,2014-08-05,8982740
58059,17255377,2014-08-09,17514796
58059,18798660,2014-09-01,17631539
58059,19274563,2014-09-09,19193293
58059,19815835,2014-09-19,15755059
58059,19951336,2014-09-21,3557530
58059,20077305,2014-09-22,20225170
58059,20337433,2014-09-28,18379940
58059,20525831,2014-09-30,21378772
58059,20605015,2014-10-02,19782028
58059,20648301,2014-10-03,19627793
58059,20747092,2014-10-05,19835895
58059,21046641,2014-10-10,2010322
58059,21107771,2014-10-11,21944832
58059,21778828,2014-10-24,17306539
58059,21945714,2014-10-27,20190089
58059,22094399,2014-10-29,23042144
58059,22116383,2014-10-30,22494368
58059,22690391,2014-11-11,6188359
58059,23631229,2014-12-07,20018116
58059,24704608,2015-01-02,11638437
58059,26288566,2015-02-08,951496
58059,27610685,2015-03-08,26544687
58059,27810473,2015-03-12,23161926
58059,28299018,2015-03-22,24950134
58059,28573383,2015-03-26,27427482
58059,28691472,2015-03-28,29961539
58059,29047363,2015-04-03,28073985
58059,29538713,2015-04-08,30535044
58059,29828996,2015-04-13,27770561
58059,30040738,2015-04-16,29775551
58059,30170959,2015-04-18,31067521
58059,30541659,2015-04-24,24063614
58059,30682759,2015-04-26,27844854
58059,30987901,2015-04-30,16731192
58059,31774322,2015-05-10,27782954
58059,32109320,2015-05-14,27853244
58059,32329653,2015-05-17,3901287
58059,33037861,2015-05-24,31939573
58059,33373901,2015-05-27,31086270
58059,34409347,2015-06-08,29069519
58059,34725347,2015-06-11,29215296
58059,35094277,2015-06-15,17218241
58059,35676513,2015-06-21,32942237
58059,36570556,2015-06-29,11267060
58059,37019684,2015-07-03,33825563
58059,37367783,2015-07-06,27836732
58059,37951142,2015-07-12,28618064
58059,39166964,2015-07-21,4618007
58059,39909122,2015-07-27,29665244
58059,42242464,2015-08-11,9595801
58059,42516099,2015-08-14,13035149
58059,43297259,2015-08-18,22387420
58059,44109656,2015-08-24,33864955
58059,44399653,2015-08-25,2186756
58059,45367870,2015-09-02,28353881
58059,46399697,2015-09-10,5365463
58059,47163652,2015-09-16,31525559
58059,47457152,2015-09-19,31081255
58059,48243139,2015-09-24,36349242
58059,48307483,2015-09-25,4215324
58059,48992013,2015-09-30,1585382
58059,49178710,2015-10-01,44980418
58059,49238181,2015-10-02,41922627
58059,49479251,2015-10-04,43266112
58059,49988206,2015-10-08,1269036
58059,50741277,2015-10-14,25618430
58059,51636089,2015-10-22,8680489
58059,52217342,2015-10-27,18606497
58059,52464600,2015-10-29,42946275
58059,52972692,2015-11-03,43533126
58059,53099444,2015-11-04,936431
58059,53166061,2015-11-05,20995232
58059,53237097,2015-11-06,45298649
58059,53415139,2015-11-08,29220247
58059,54503185,2015-11-21,17725402
58059,54833560,2015-11-23,49570752
58059,55071136,2015-11-27,49304533
58059,55248734,2015-11-29,46940244
58059,55651106,2015-12-03,50394981
58059,56291566,2015-12-11,30881494
58059,56351811,2015-12-12,48044973
58059,56413462,2015-12-13,48301878
58059,57095684,2015-12-21,51499218
58059,59479875,2016-01-11,49511190
58059,59899155,2016-01-17,8845519
58059,60783747,2016-01-27,50897875
58059,61143311,2016-01-31,56622047
58059,61742630,2016-02-07,14240030
58059,62327829,2016-02-13,58387178
58059,62960735,2016-02-18,37745814
58059,63122378,2016-02-20,25823114
58059,63315459,2016-02-21,59269484
58059,63607061,2016-02-24,51608841
58059,64583925,2016-03-05,39191131
58059,65225529,2016-03-12,19787432
58059,65788749,2016-03-17,60129019
58059,66054887,2016-03-19,8883002
58059,66232673,2016-03-20,60753558
58059,66649579,2016-03-23,7646698
58059,66945113,2016-03-25,25809734
58059,68099837,2016-04-02,7035582
58059,68902479,2016-04-07,41420269
58059,69512817,2016-04-11,62329082
58059,70085651,2016-04-16,33722135
58059,70258023,2016-04-17,63670699
58059,71290948,2016-04-24,53023535
58059,72471057,2016-05-02,38012587
58059,73244167,2016-05-07,7707006
58059,74252102,2016-05-14,44785463
58059,75803267,2016-05-23,30274056
58059,76019021,2016-05-24,46132708
58059,76614687,2016-05-28,42458025
58059,78625076,2016-06-07,64952747
58059,79017694,2016-06-10,32766069
58059,79381437,2016-06-12,63713031
58059,80051931,2016-06-15,69596751
58059,80456383,2016-06-18,74481288
58059,81036930,2016-06-20,63149550
58059,81972937,2016-06-26,70627412
58059,82299830,2016-06-27,37085582
58059,82607384,2016-06-28,79660545
58059,83739366,2016-07-04,68740316
58059,84641836,2016-07-08,73787820
58059,85302689,2016-07-11,42766123
58059,86827371,2016-07-17,35560562
58059,87085084,2016-07-18,70853825
58059,89027844,2016-07-26,20419877
58059,89328094,2016-07-28,34254886
58059,89436215,2016-07-28,14760002
58059,91239491,2016-08-04,83479217
58059,93857317,2016-08-14,7170411
58059,94705394,2016-08-16,77582213
58059,95145060,2016-08-18,64191088
58059,95978021,2016-08-21,17895709
58059,96758059,2016-08-24,38717702
58059,98208916,2016-08-29,21427077
58059,98497750,2016-08-31,85428032
58059,98546090,2016-08-31,92372193
58059,99611333,2016-09-05,34364916
58059,99640263,2016-09-05,92134295
58059,101737216,2016-09-15,64993789
58059,102980986,2016-09-19,69362488
58059,103142297,2016-09-20,18621589
58059,104069652,2016-09-25,40324584
58059,105615404,2016-10-02,79520750
58059,106513475,2016-10-06,61337380
58059,106680175,2016-10-07,98402165
58059,106875905,2016-10-08,84166214
58059,108812126,2016-10-17,88319619
58059,109288400,2016-10-20,10318800
58059,109890978,2016-10-23,96216333
58059,110626991,2016-10-27,96186415
58059,110802962,2016-10-28,54124446
58059,111223488,2016-10-30,8680489
58059,111908635,2016-11-02,24232466
58059,112906252,2016-11-08,45620593
58059,113396757,2016-11-12,102188060
58059,114687059,2016-11-20,89951392
58059,115719682,2016-11-26,45959313
58059,116041893,2016-11-27,44709554
58059,120464030,2016-12-10,96437549
58059,122278657,2016-12-22,74032310
58059,123091267,2016-12-27,82575260
58059,123954550,2016-12-31,13431542
58059,125593620,2017-01-06,54414477
58059,126280111,2017-01-10,52007668
58059,127036870,2017-01-15,86330535
58059,128646149,2017-01-26,111634030
58059,129200488,2017-01-29,113444676
58059,129810823,2017-02-02,97246990
58059,130324035,2017-02-05,107777724
58059,131090559,2017-02-10,113982357
58059,131242778,2017-02-11,6180448
58059,132039679,2017-02-15,37294951
58059,132817811,2017-02-19,113396825
58059,133290639,2017-02-21,116600392
58059,134224930,2017-02-26,106879923
58059,135860439,2017-03-06,32412491
58059,136392160,2017-03-10,115205993
58059,137136873,2017-03-13,114834407
58059,139282317,2017-03-24,100002843
58059,140940052,2017-04-01,102918227
58059,142289273,2017-04-07,60835464
58059,142501753,2017-04-08,119079625
58059,142912727,2017-04-09,70203661
58059,146339949,2017-04-22,89288087
58059,149096283,2017-05-02,92559625
58059,150171537,2017-05-07,36842965
58059,152808292,2017-05-18,107897236
58059,154646253,2017-05-25,107172099
58059,158352534,2017-06-06,22145695
58059,159060006,2017-06-09,81416341
58059,159336157,2017-06-10,134283095
58059,161022442,2017-06-16,82913624
58059,162621364,2017-06-21,134672921
58059,162839376,2017-06-22,28885264
58059,164544716,2017-06-28,62692182
58059,165054328,2017-06-30,29228587
58059,167109079,2017-07-05,24861316
58059,168918676,2017-07-10,56056285
58059,169212383,2017-07-11,139626249
58059,169975988,2017-07-14,119356865
58059,171055270,2017-07-16,76546803
58059,172723614,2017-07-21,37448792
58059,174663593,2017-07-26,89951432
58059,175639190,2017-07-29,85183055
58059,176250680,2017-07-30,120244628
58059,180554505,2017-08-10,118037315
58059,183214007,2017-08-16,30788714
58059,183543842,2017-08-17,50153145
58059,186441978,2017-08-24,120459953
58059,187209563,2017-08-26,77819140
58059,189699600,2017-09-02,28068476
58059,191220741,2017-09-06,118795577
58059,192565769,2017-09-10,19510015
58059,192948623,2017-09-11,142501590
58059,193952585,2017-09-15,12881303
58059,194847727,2017-09-17,25295053
58059,197974708,2017-09-27,131737045
58059,198209348,2017-09-28,19044981
58059,199657742,2017-10-02,125724399
58059,201122317,2017-10-07,140429742
58059,203672501,2017-10-15,151590655
58059,205125258,2017-10-21,43657919
58059,205620677,2017-10-22,141449056
58059,206274322,2017-10-24,100125975
58059,207656906,2017-10-29,151101761
58059,212587983,2017-11-18,43433575
58059,213361820,2017-11-20,94042584
58059,216775085,2017-12-05,147689928
58059,218551793,2017-12-13,38567786
58059,219096892,2017-12-16,112579596
58059,219922757,2017-12-19,131763863
58059,224606386,2018-01-03,44605298
58059,226243095,2018-01-09,50164107
58059,227034494,2018-01-13,89430014
58059,233690367,2018-02-10,125521688
58059,236877226,2018-02-20,156798759
58059,238919571,2018-02-27,120884773
58059,241080483,2018-03-07,169550000
58059,241560698,2018-03-09,54712686
58059,244779690,2018-03-19,55011757
58059,249683394,2018-04-02,99541201
58059,250001555,2018-04-03,177599034
58059,250891419,2018-04-06,5244179
58059,252653083,2018-04-11,15151365
58059,257534193,2018-04-26,156608680
58059,258745616,2018-04-29,37703892
58059,260637930,2018-05-04,111663136
58059,261605974,2018-05-06,169755993
58059,262039335,2018-05-07,107194093
58059,263269792,2018-05-11,169950235
58059,268288466,2018-05-24,16210313
58059,269528402,2018-05-27,140136876
58059,270861263,2018-05-30,37488282
58059,277063726,2018-06-15,1528787
58059,279389827,2018-06-20,187318077
58059,284967147,2018-07-02,102052209
58059,286110359,2018-07-05,198484366
58059,287106252,2018-07-07,77872639
58059,287785591,2018-07-08,198388305
58059,290033520,2018-07-13,166064587
58059,296359404,2018-07-25,77123977
58059,302440393,2018-08-05,197333990
58059,304471383,2018-08-09,147944608
58059,306483498,2018-08-12,188550481
58059,307528644,2018-08-14,61643497
58059,309074501,2018-08-17,204191951
58059,314242145,2018-08-26,21033119
58059,316156821,2018-08-30,90865941
58059,318821839,2018-09-04,184169369
58059,319884167,2018-09-07,128410285
58059,320313715,2018-09-08,17387960
58059,325394324,2018-09-19,15262699
58059,326529438,2018-09-22,32152358
58059,329771928,2018-09-29,179441661
58059,331091888,2018-10-01,39167931
58059,334183651,2018-10-08,168996607
58059,334604641,2018-10-09,218688441
58059,338821928,2018-10-20,72174779
58059,340344615,2018-10-23,222090356
58059,341678177,2018-10-27,100835843
58059,344410120,2018-11-03,128237708
58059,346169248,2018-11-07,62860443
58059,351119057,2018-11-21,150030656
58059,355762909,2018-12-05,67597770
58059,356517064,2018-12-08,168019416
58059,358767305,2018-12-15,213779926
58059,359928181,2018-12-18,41086649
58059,361487082,2018-12-23,45162206
58059,362550383,2018-12-26,220356486
58059,362946138,2018-12-27,50941704
58059,363817505,2018-12-29,232640284
58059,364474275,2018-12-30,33673028
58059,368942694,2019-01-08,32841656
58059,369432526,2019-01-10,37251371
58059,401413561,2019-01-14,234002275
58059,402204195,2019-01-17,205609338
58059,403741420,2019-01-21,24257088
58059,405771051,2019-01-27,179984785
58059,408072356,2019-02-03,98558904
58059,411184202,2019-02-11,103851919
58059,412473873,2019-02-15,38491760
58059,421057608,2019-03-08,246698784
58059,426270659,2019-03-20,107475070
58059,427013687,2019-03-22,152443029
58059,429351395,2019-03-27,222454238
58059,435794010,2019-04-11,240390436
58059,436691750,2019-04-13,233977988
58059,438826958,2019-04-17,114726761
58059,443229255,2019-04-25,236272393
58059,443687934,2019-04-26,44838356
58059,449782893,2019-05-07,220487155
58059,452973443,2019-05-14,240483310
58059,453729696,2019-05-16,138588607
58059,456452826,2019-05-21,9503431
58059,456827039,2019-05-22,252067968
58059,458912109,2019-05-26,246607604
58059,461009855,2019-05-30,120620052
58059,461495179,2019-05-31,60271577
58059,463617371,2019-06-03,244678148
58059,464413011,2019-06-05,6727331
58059,464829720,2019-06-06,216945532
58059,465378869,2019-06-07,264413273
58059,467607258,2019-06-10,176008316
58059,470006445,2019-06-15,243492631
58059,479147552,2019-06-30,243861506
58059,480868586,2019-07-03,19510896
58059,483532251,2019-07-07,113101838
58059,488750788,2019-07-15,27741576
58059,489837307,2019-07-17,273474013
58059,494552561,2019-07-24,253109700
58059,495130794,2019-07-25,276332020
58059,498906219,2019-07-30,4010284
58059,500691135,2019-08-02,256077983
58059,502414181,2019-08-04,192121422
58059,505727646,2019-08-09,44663421
58059,507514633,2019-08-11,263434524
58059,508238091,2019-08-12,25109042
58059,510772865,2019-08-16,262784969
58059,514105856,2019-08-20,27306764
58059,518424099,2019-08-26,136818279
58059,519490060,2019-08-28,85453176
58059,526839481,2019-09-09,112774168
58059,528687805,2019-09-13,65782445
58059,529289336,2019-09-14,25898348
58059,532872922,2019-09-20,257020738
58059,535119017,2019-09-23,16410213
58059,537396321,2019-09-28,118466410
58059,541003639,2019-10-04,267047305
58059,547589234,2019-10-15,208131573
58059,551598332,2019-10-20,244819846
58059,552828693,2019-10-22,152812782
58059,556459235,2019-10-29,195221216
58059,557645076,2019-11-01,152765244
58059,559657891,2019-11-04,246177762
58059,562219398,2019-11-10,28532219
58059,563932482,2019-11-14,305900312
58059,566131069,2019-11-18,200683185
58059,570462994,2019-11-29,81016688
58059,572410904,2019-12-02,233232360
58059,575574978,2019-12-10,39070217
58059,576102082,2019-12-12,213626104
58059,578676932,2019-12-18,81993116
58059,589735330,2020-01-06,60271577
58059,590803654,2020-01-09,325513962
58059,592212797,2020-01-12,115947681
58059,596037386,2020-01-21,91545198
58059,597432642,2020-01-25,306514116
58059,599009130,2020-01-28,74818350
58059,599591034,2020-01-30,318700010
58059,602070160,2020-02-05,12092218
58059,602666674,2020-02-07,25295053
58059,605885786,2020-02-15,282289736
58059,608371920,2020-02-20,80563706
58059,613202053,2020-03-01,46785084
58059,614255411,2020-03-04,16586836
58059,615236465,2020-03-07,4705811
58059,615797411,2020-03-08,295145865
58059,617683654,2020-03-13,7931712
58059,618707114,2020-03-15,67343726
58059,665433199,2020-09-18,165431773
58059,666316152,2020-09-20,115503496
58059,669099468,2020-09-28,176008316
58059,700618731,2020-10-15,273321885
58059,705850569,2020-11-01,55267072
58059,706761565,2020-11-05,360106306
58059,707517543,2020-11-08,369132953
58059,709151449,2020-11-15,182294716
58059,711106810,2020-11-24,375056152
58059,711462014,2020-11-26,135297761
58059,714087606,2020-12-07,150420394
58059,714552270,2020-12-10,377664804
58059,715587436,2020-12-14,11626283
58059,716862227,2020-12-20,124973400
58059,718086655,2020-12-25,188363796
58059,722003201,2021-01-04,181996947
58059,723419770,2021-01-10,291578333
58059,724618385,2021-01-16,151289515
58059,724987717,2021-01-17,358718192
58343,239489,2011-04-25,496965
58343,255177,2011-05-08,449519
58343,574856,2011-09-27,943454
58343,1015143,2012-03-18,882616
58343,1641194,2012-07-06,1680977
58343,2308818,2012-09-17,3165320
58343,2588345,2012-10-12,3502124
58343,3095037,2012-12-16,3293655
58343,12100936,2014-04-22,10617353
58343,34508729,2015-06-08,8789086
58506,159852,2010-12-29,287371
58506,163428,2011-01-03,281945
58506,172405,2011-01-19,237665
58506,180643,2011-02-10,376621
58506,183423,2011-02-16,340181
58506,187372,2011-02-23,356662
58506,197657,2011-03-13,353996
58506,221734,2011-04-10,345733
58506,227747,2011-04-16,358277
58506,233957,2011-04-21,407400
58506,243533,2011-04-28,477302
58506,247550,2011-05-02,316457
58506,299687,2011-06-06,373745
58506,315082,2011-06-14,632125
58506,360222,2011-07-08,598354
58506,409137,2011-07-31,799036
58506,446195,2011-08-15,777663
58506,502296,2011-09-05,863531
58506,515290,2011-09-09,254365
58506,538111,2011-09-16,1120537
58506,548433,2011-09-19,627243
58506,597079,2011-10-04,687282
58506,828607,2012-01-03,927891
58506,880147,2012-01-24,867445
58506,884870,2012-01-26,1529156
58506,890478,2012-01-30,1300379
58506,985265,2012-03-10,1711295
58506,999028,2012-03-14,1616833
58506,1032248,2012-03-22,1848568
58506,1057944,2012-03-29,1710744
58506,1090180,2012-04-06,1920308
58506,1245207,2012-05-08,1528802
58506,1363278,2012-05-28,1300379
58506,1415451,2012-06-04,2473361
58506,1553626,2012-06-25,1440931
58506,1767320,2012-07-22,2131674
58506,1848695,2012-07-31,2459151
58506,1895378,2012-08-05,1840907
58506,1982345,2012-08-14,2727209
58506,2227914,2012-09-08,2438815
58506,2492714,2012-10-03,2822475
58506,2586045,2012-10-12,2490391
58506,2884986,2012-11-15,1690451
58506,3219657,2013-01-02,4045664
58506,3320761,2013-01-10,4042211
58506,3445713,2013-01-30,3377045
58506,3491553,2013-02-07,2105307
58506,3565689,2013-02-18,4150446
58506,3857192,2013-03-21,3564981
58506,3928092,2013-03-28,5101932
58506,3979302,2013-04-01,2777628
58506,4116088,2013-04-11,5050767
58506,4604846,2013-05-14,524675
58506,4815867,2013-05-27,6326015
58506,7815529,2013-10-04,8836737
58506,7925967,2013-10-08,912923
58506,8129446,2013-10-17,6228815
58506,8199853,2013-10-20,9319623
58506,8727327,2013-11-14,305587
58506,8943823,2013-11-27,8450205
58506,9226236,2013-12-15,8100624
58506,9280659,2013-12-18,5584285
58506,9698497,2014-01-06,5184749
58506,10110869,2014-02-01,4977154
58506,10447118,2014-02-19,1693034
58506,10712816,2014-03-04,9661456
58506,10875610,2014-03-11,11002444
58506,10958342,2014-03-15,11880993
58506,11021287,2014-03-17,4611595
58506,11167992,2014-03-24,4643721
58506,11282224,2014-03-28,1396644
58506,11343949,2014-03-31,10580073
58506,11655977,2014-04-11,9656517
58506,11826324,2014-04-16,11242158
58506,12110570,2014-04-23,1699906
58506,12602115,2014-05-06,7761305
58506,12941488,2014-05-15,10400848
58506,14072935,2014-06-11,11108575
58506,14951832,2014-06-30,12714979
58506,15159080,2014-07-03,2985233
58506,15902281,2014-07-18,12633120
58506,16883029,2014-08-04,12565672
58506,17340622,2014-08-11,11789874
58506,17839940,2014-08-18,12282785
58506,18519584,2014-08-28,9695085
58506,18797679,2014-09-01,704377
58506,19054306,2014-09-05,14061885
58506,19407069,2014-09-12,9068916
58506,19588097,2014-09-15,11902573
58506,19842214,2014-09-19,242003
58506,19943196,2014-09-21,9116638
58506,22120454,2014-10-30,16981648
58506,22287386,2014-11-03,4194055
58506,22521965,2014-11-09,6690154
58506,23888034,2014-12-14,11831939
58506,24908120,2015-01-04,9722144
58506,25385758,2015-01-14,22669575
58506,25626171,2015-01-21,4836995
58506,25840864,2015-01-27,23882372
58506,26040717,2015-02-02,1286226
58506,26448848,2015-02-13,25361616
58506,26728572,2015-02-18,12111842
58506,26971384,2015-02-23,11672711
58506,27159149,2015-02-27,5491140
58506,27527105,2015-03-07,9343372
58506,27775159,2015-03-11,28353108
58506,27871416,2015-03-14,25296288
58506,28157184,2015-03-19,16224822
58506,28695159,2015-03-29,16977457
58506,29035556,2015-04-03,25775892
58506,29829992,2015-04-13,27862809
58506,30202301,2015-04-19,23632479
58506,30497676,2015-04-23,27834692
58506,30777025,2015-04-27,28835395
58506,30998352,2015-04-30,28789413
58506,31608704,2015-05-07,32113604
58506,33708961,2015-05-31,2769114
58506,42245190,2015-08-12,26445478
58506,44402724,2015-08-26,15617733
58506,45965907,2015-09-07,37787315
58506,46573143,2015-09-12,29131202
58506,48278654,2015-09-25,11403066
58506,49139830,2015-10-01,43108654
58506,49815654,2015-10-06,44020346
58506,50028338,2015-10-08,16752056
58506,51105677,2015-10-18,27439547
58506,51602868,2015-10-22,13412532
58506,55617524,2015-12-03,15052510
58506,56297924,2015-12-12,26632533
58506,56713605,2015-12-17,22331655
58506,58484954,2016-01-03,2164920
58506,59414698,2016-01-10,52585728
58506,59576855,2016-01-12,32094108
58506,60194027,2016-01-20,26808990
58506,60750231,2016-01-27,22777289
58506,61474729,2016-02-05,21735437
58506,62330827,2016-02-14,4314951
58506,70707369,2016-04-19,40810359
58506,71243347,2016-04-24,25554295
58506,71753897,2016-04-28,43453354
58506,72061070,2016-04-30,36919700
58506,74121423,2016-05-13,66792436
58506,74447761,2016-05-15,53351659
58506,75616130,2016-05-22,50690036
58506,97561185,2016-08-27,15546470
58506,99977601,2016-09-06,66285787
58506,101233175,2016-09-12,19596141
58506,103332665,2016-09-21,56381253
58506,103670159,2016-09-23,23645715
58506,104859717,2016-09-29,91369912
58506,106530173,2016-10-06,90160012
58506,107288429,2016-10-09,19712428
58506,107988523,2016-10-13,38440173
58506,108693126,2016-10-16,22416658
58506,109479128,2016-10-21,5051134
58506,109995876,2016-10-23,99284963
58506,110903681,2016-10-29,76710782
58506,111829657,2016-11-02,70108666
58506,112748017,2016-11-07,19304678
58506,113047291,2016-11-09,84976979
58506,114225048,2016-11-16,52901759
58506,114641436,2016-11-19,96523598
58506,115449264,2016-11-24,50842522
58506,116085671,2016-11-27,91771443
58506,120799646,2016-12-11,23431798
58506,121941574,2016-12-19,10710557
58506,122761184,2016-12-25,91404330
58506,126872370,2017-01-14,62415129
58506,130146950,2017-02-04,100798656
58506,131314748,2017-02-11,28486634
58506,136018508,2017-03-07,26229742
58506,136635587,2017-03-11,10529728
58506,138054535,2017-03-18,69736679
58506,139137555,2017-03-23,11096327
58506,139900510,2017-03-26,17173448
58506,141968544,2017-04-05,70268052
58506,144457625,2017-04-15,113942155
58506,145576867,2017-04-18,19769451
58506,148061253,2017-04-29,23007046
58506,149354819,2017-05-03,40469885
58506,151080353,2017-05-11,126823078
58506,151714098,2017-05-14,76221361
58506,153351747,2017-05-20,129957709
58506,156258822,2017-05-29,39014097
58506,192110916,2017-09-09,24736613
58506,194983239,2017-09-17,39701800
58506,198577401,2017-09-30,963235
58506,199421921,2017-10-01,146090957
58506,200849077,2017-10-06,134640746
58506,202765094,2017-10-12,97749571
58506,204379939,2017-10-17,17180478
58506,206749195,2017-10-27,53927343
58506,213398437,2017-11-20,101187704
58506,214924900,2017-11-27,76902663
58506,215298521,2017-11-28,156210173
58506,216455534,2017-12-03,77437521
58506,218615311,2017-12-14,26151644
58506,219173514,2017-12-17,126167594
58506,220138237,2017-12-21,18210689
58506,221236378,2017-12-25,46265401
58506,222474594,2017-12-30,5950025
58506,225236101,2018-01-05,37898620
58506,226474452,2018-01-10,33360953
58506,228052852,2018-01-17,44445208
58506,229096464,2018-01-21,60828871
58506,230059852,2018-01-26,148184643
58506,230746697,2018-01-28,156694231
58506,239705627,2018-03-02,153055762
58506,241897955,2018-03-10,3159702
58506,243982410,2018-03-17,128905253
58506,245563554,2018-03-22,173413506
58506,247257519,2018-03-27,14745445
58506,248178617,2018-03-31,74245586
58506,251957098,2018-04-09,24314771
58506,254971177,2018-04-19,175566847
58506,257632285,2018-04-27,80906390
58506,264472305,2018-05-14,64820994
58506,280279609,2018-06-23,166619087
58506,323545738,2018-09-15,5512904
58506,327487200,2018-09-24,189007887
58506,331170609,2018-10-02,28030119
58506,333129970,2018-10-07,110724018
58506,336065918,2018-10-13,8310825
58506,338546278,2018-10-19,208031064
58506,341821469,2018-10-28,30510205
58506,345743535,2018-11-05,89839396
58506,347151444,2018-11-11,210424638
58506,349614861,2018-11-18,2767268
58506,355818950,2018-12-06,46266104
58506,359986722,2018-12-18,187264334
58506,361129154,2018-12-22,3350164
58506,362215542,2018-12-25,200049379
58506,366585604,2019-01-02,117161804
58506,367481840,2019-01-05,103160493
58506,400377494,2019-01-11,191507627
58506,409829815,2019-02-09,25252227
58506,412956739,2019-02-16,223917281
58506,414199770,2019-02-19,77760392
58506,415926420,2019-02-23,200468750
58506,417329422,2019-02-26,182517937
58506,431443260,2019-04-01,33717669
58506,432752699,2019-04-05,25973120
58506,433677290,2019-04-07,10513014
58506,436771045,2019-04-14,239818357
58506,438899562,2019-04-17,14998709
58506,449075293,2019-05-06,222827481
58506,449920486,2019-05-08,123673179
58506,452309702,2019-05-13,50087689
58506,457812669,2019-05-25,246879675
58506,459147173,2019-05-27,165337502
58506,462124032,2019-06-01,45612058
58506,516780149,2019-08-25,268856202
58506,525487070,2019-09-08,35517146
58506,530542035,2019-09-16,293642782
58506,537599249,2019-09-29,42889924
58506,540161573,2019-10-03,42964833
58506,544755633,2019-10-11,25472080
58506,545731420,2019-10-12,21869037
58506,553342587,2019-10-24,11113072
58506,554228299,2019-10-26,226940494
